chapter,rank_in_chapter,hts8,api_hts_number,country_code,entry_date,example_payload
30,11,30025900,3002.59.00,RU,2026-01-15,"{""htsNumber"":""3002.59.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,12,30029010,3002.90.10,CN,2026-01-15,"{""htsNumber"":""3002.90.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,12,30029010,3002.90.10,CA,2026-01-15,"{""htsNumber"":""3002.90.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,12,30029010,3002.90.10,EU,2026-01-15,"{""htsNumber"":""3002.90.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,12,30029010,3002.90.10,JP,2026-01-15,"{""htsNumber"":""3002.90.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,12,30029010,3002.90.10,RU,2026-01-15,"{""htsNumber"":""3002.90.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,13,30029052,3002.90.52,CN,2026-01-15,"{""htsNumber"":""3002.90.52"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,13,30029052,3002.90.52,CA,2026-01-15,"{""htsNumber"":""3002.90.52"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,13,30029052,3002.90.52,EU,2026-01-15,"{""htsNumber"":""3002.90.52"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,13,30029052,3002.90.52,JP,2026-01-15,"{""htsNumber"":""3002.90.52"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,13,30029052,3002.90.52,RU,2026-01-15,"{""htsNumber"":""3002.90.52"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,14,30031000,3003.10.00,CN,2026-01-15,"{""htsNumber"":""3003.10.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,14,30031000,3003.10.00,CA,2026-01-15,"{""htsNumber"":""3003.10.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,14,30031000,3003.10.00,EU,2026-01-15,"{""htsNumber"":""3003.10.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,14,30031000,3003.10.00,JP,2026-01-15,"{""htsNumber"":""3003.10.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,14,30031000,3003.10.00,RU,2026-01-15,"{""htsNumber"":""3003.10.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,15,30032000,3003.20.00,CN,2026-01-15,"{""htsNumber"":""3003.20.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,15,30032000,3003.20.00,CA,2026-01-15,"{""htsNumber"":""3003.20.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,15,30032000,3003.20.00,EU,2026-01-15,"{""htsNumber"":""3003.20.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,15,30032000,3003.20.00,JP,2026-01-15,"{""htsNumber"":""3003.20.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,15,30032000,3003.20.00,RU,2026-01-15,"{""htsNumber"":""3003.20.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,16,30033100,3003.31.00,CN,2026-01-15,"{""htsNumber"":""3003.31.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,16,30033100,3003.31.00,CA,2026-01-15,"{""htsNumber"":""3003.31.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,16,30033100,3003.31.00,EU,2026-01-15,"{""htsNumber"":""3003.31.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,16,30033100,3003.31.00,JP,2026-01-15,"{""htsNumber"":""3003.31.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,16,30033100,3003.31.00,RU,2026-01-15,"{""htsNumber"":""3003.31.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,17,30033910,3003.39.10,CN,2026-01-15,"{""htsNumber"":""3003.39.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,17,30033910,3003.39.10,CA,2026-01-15,"{""htsNumber"":""3003.39.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,17,30033910,3003.39.10,EU,2026-01-15,"{""htsNumber"":""3003.39.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,17,30033910,3003.39.10,JP,2026-01-15,"{""htsNumber"":""3003.39.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,17,30033910,3003.39.10,RU,2026-01-15,"{""htsNumber"":""3003.39.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,18,30033950,3003.39.50,CN,2026-01-15,"{""htsNumber"":""3003.39.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,18,30033950,3003.39.50,CA,2026-01-15,"{""htsNumber"":""3003.39.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,18,30033950,3003.39.50,EU,2026-01-15,"{""htsNumber"":""3003.39.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,18,30033950,3003.39.50,JP,2026-01-15,"{""htsNumber"":""3003.39.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,18,30033950,3003.39.50,RU,2026-01-15,"{""htsNumber"":""3003.39.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,19,30034100,3003.41.00,CN,2026-01-15,"{""htsNumber"":""3003.41.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,19,30034100,3003.41.00,CA,2026-01-15,"{""htsNumber"":""3003.41.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,19,30034100,3003.41.00,EU,2026-01-15,"{""htsNumber"":""3003.41.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,19,30034100,3003.41.00,JP,2026-01-15,"{""htsNumber"":""3003.41.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,19,30034100,3003.41.00,RU,2026-01-15,"{""htsNumber"":""3003.41.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,20,30034200,3003.42.00,CN,2026-01-15,"{""htsNumber"":""3003.42.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,20,30034200,3003.42.00,CA,2026-01-15,"{""htsNumber"":""3003.42.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,20,30034200,3003.42.00,EU,2026-01-15,"{""htsNumber"":""3003.42.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,20,30034200,3003.42.00,JP,2026-01-15,"{""htsNumber"":""3003.42.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
30,20,30034200,3003.42.00,RU,2026-01-15,"{""htsNumber"":""3003.42.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,1,31010000,3101.00.00,CN,2026-01-15,"{""htsNumber"":""3101.00.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,1,31010000,3101.00.00,CA,2026-01-15,"{""htsNumber"":""3101.00.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,1,31010000,3101.00.00,EU,2026-01-15,"{""htsNumber"":""3101.00.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,1,31010000,3101.00.00,JP,2026-01-15,"{""htsNumber"":""3101.00.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,1,31010000,3101.00.00,RU,2026-01-15,"{""htsNumber"":""3101.00.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,2,31021000,3102.10.00,CN,2026-01-15,"{""htsNumber"":""3102.10.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,2,31021000,3102.10.00,CA,2026-01-15,"{""htsNumber"":""3102.10.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,2,31021000,3102.10.00,EU,2026-01-15,"{""htsNumber"":""3102.10.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,2,31021000,3102.10.00,JP,2026-01-15,"{""htsNumber"":""3102.10.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,2,31021000,3102.10.00,RU,2026-01-15,"{""htsNumber"":""3102.10.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,3,31022100,3102.21.00,CN,2026-01-15,"{""htsNumber"":""3102.21.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,3,31022100,3102.21.00,CA,2026-01-15,"{""htsNumber"":""3102.21.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,3,31022100,3102.21.00,EU,2026-01-15,"{""htsNumber"":""3102.21.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,3,31022100,3102.21.00,JP,2026-01-15,"{""htsNumber"":""3102.21.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,3,31022100,3102.21.00,RU,2026-01-15,"{""htsNumber"":""3102.21.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,4,31022900,3102.29.00,CN,2026-01-15,"{""htsNumber"":""3102.29.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,4,31022900,3102.29.00,CA,2026-01-15,"{""htsNumber"":""3102.29.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,4,31022900,3102.29.00,EU,2026-01-15,"{""htsNumber"":""3102.29.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,4,31022900,3102.29.00,JP,2026-01-15,"{""htsNumber"":""3102.29.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,4,31022900,3102.29.00,RU,2026-01-15,"{""htsNumber"":""3102.29.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,5,31023000,3102.30.00,CN,2026-01-15,"{""htsNumber"":""3102.30.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,5,31023000,3102.30.00,CA,2026-01-15,"{""htsNumber"":""3102.30.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,5,31023000,3102.30.00,EU,2026-01-15,"{""htsNumber"":""3102.30.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,5,31023000,3102.30.00,JP,2026-01-15,"{""htsNumber"":""3102.30.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,5,31023000,3102.30.00,RU,2026-01-15,"{""htsNumber"":""3102.30.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,6,31024000,3102.40.00,CN,2026-01-15,"{""htsNumber"":""3102.40.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,6,31024000,3102.40.00,CA,2026-01-15,"{""htsNumber"":""3102.40.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,6,31024000,3102.40.00,EU,2026-01-15,"{""htsNumber"":""3102.40.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,6,31024000,3102.40.00,JP,2026-01-15,"{""htsNumber"":""3102.40.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,6,31024000,3102.40.00,RU,2026-01-15,"{""htsNumber"":""3102.40.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,7,31025000,3102.50.00,CN,2026-01-15,"{""htsNumber"":""3102.50.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,7,31025000,3102.50.00,CA,2026-01-15,"{""htsNumber"":""3102.50.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,7,31025000,3102.50.00,EU,2026-01-15,"{""htsNumber"":""3102.50.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,7,31025000,3102.50.00,JP,2026-01-15,"{""htsNumber"":""3102.50.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,7,31025000,3102.50.00,RU,2026-01-15,"{""htsNumber"":""3102.50.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,8,31026000,3102.60.00,CN,2026-01-15,"{""htsNumber"":""3102.60.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,8,31026000,3102.60.00,CA,2026-01-15,"{""htsNumber"":""3102.60.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,8,31026000,3102.60.00,EU,2026-01-15,"{""htsNumber"":""3102.60.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,8,31026000,3102.60.00,JP,2026-01-15,"{""htsNumber"":""3102.60.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,8,31026000,3102.60.00,RU,2026-01-15,"{""htsNumber"":""3102.60.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,9,31028000,3102.80.00,CN,2026-01-15,"{""htsNumber"":""3102.80.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,9,31028000,3102.80.00,CA,2026-01-15,"{""htsNumber"":""3102.80.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,9,31028000,3102.80.00,EU,2026-01-15,"{""htsNumber"":""3102.80.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,9,31028000,3102.80.00,JP,2026-01-15,"{""htsNumber"":""3102.80.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,9,31028000,3102.80.00,RU,2026-01-15,"{""htsNumber"":""3102.80.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,10,31029001,3102.90.01,CN,2026-01-15,"{""htsNumber"":""3102.90.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,10,31029001,3102.90.01,CA,2026-01-15,"{""htsNumber"":""3102.90.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,10,31029001,3102.90.01,EU,2026-01-15,"{""htsNumber"":""3102.90.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,10,31029001,3102.90.01,JP,2026-01-15,"{""htsNumber"":""3102.90.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,10,31029001,3102.90.01,RU,2026-01-15,"{""htsNumber"":""3102.90.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,11,31031100,3103.11.00,CN,2026-01-15,"{""htsNumber"":""3103.11.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,11,31031100,3103.11.00,CA,2026-01-15,"{""htsNumber"":""3103.11.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,11,31031100,3103.11.00,EU,2026-01-15,"{""htsNumber"":""3103.11.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,11,31031100,3103.11.00,JP,2026-01-15,"{""htsNumber"":""3103.11.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,11,31031100,3103.11.00,RU,2026-01-15,"{""htsNumber"":""3103.11.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,12,31031900,3103.19.00,CN,2026-01-15,"{""htsNumber"":""3103.19.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,12,31031900,3103.19.00,CA,2026-01-15,"{""htsNumber"":""3103.19.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,12,31031900,3103.19.00,EU,2026-01-15,"{""htsNumber"":""3103.19.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,12,31031900,3103.19.00,JP,2026-01-15,"{""htsNumber"":""3103.19.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,12,31031900,3103.19.00,RU,2026-01-15,"{""htsNumber"":""3103.19.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,13,31039001,3103.90.01,CN,2026-01-15,"{""htsNumber"":""3103.90.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,13,31039001,3103.90.01,CA,2026-01-15,"{""htsNumber"":""3103.90.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,13,31039001,3103.90.01,EU,2026-01-15,"{""htsNumber"":""3103.90.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,13,31039001,3103.90.01,JP,2026-01-15,"{""htsNumber"":""3103.90.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,13,31039001,3103.90.01,RU,2026-01-15,"{""htsNumber"":""3103.90.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,14,31042000,3104.20.00,CN,2026-01-15,"{""htsNumber"":""3104.20.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,14,31042000,3104.20.00,CA,2026-01-15,"{""htsNumber"":""3104.20.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,14,31042000,3104.20.00,EU,2026-01-15,"{""htsNumber"":""3104.20.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,14,31042000,3104.20.00,JP,2026-01-15,"{""htsNumber"":""3104.20.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,14,31042000,3104.20.00,RU,2026-01-15,"{""htsNumber"":""3104.20.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,15,31043000,3104.30.00,CN,2026-01-15,"{""htsNumber"":""3104.30.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,15,31043000,3104.30.00,CA,2026-01-15,"{""htsNumber"":""3104.30.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,15,31043000,3104.30.00,EU,2026-01-15,"{""htsNumber"":""3104.30.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,15,31043000,3104.30.00,JP,2026-01-15,"{""htsNumber"":""3104.30.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,15,31043000,3104.30.00,RU,2026-01-15,"{""htsNumber"":""3104.30.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,16,31049001,3104.90.01,CN,2026-01-15,"{""htsNumber"":""3104.90.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,16,31049001,3104.90.01,CA,2026-01-15,"{""htsNumber"":""3104.90.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,16,31049001,3104.90.01,EU,2026-01-15,"{""htsNumber"":""3104.90.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,16,31049001,3104.90.01,JP,2026-01-15,"{""htsNumber"":""3104.90.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,16,31049001,3104.90.01,RU,2026-01-15,"{""htsNumber"":""3104.90.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,17,31051000,3105.10.00,CN,2026-01-15,"{""htsNumber"":""3105.10.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,17,31051000,3105.10.00,CA,2026-01-15,"{""htsNumber"":""3105.10.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,17,31051000,3105.10.00,EU,2026-01-15,"{""htsNumber"":""3105.10.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,17,31051000,3105.10.00,JP,2026-01-15,"{""htsNumber"":""3105.10.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,17,31051000,3105.10.00,RU,2026-01-15,"{""htsNumber"":""3105.10.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,18,31052000,3105.20.00,CN,2026-01-15,"{""htsNumber"":""3105.20.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,18,31052000,3105.20.00,CA,2026-01-15,"{""htsNumber"":""3105.20.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,18,31052000,3105.20.00,EU,2026-01-15,"{""htsNumber"":""3105.20.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,18,31052000,3105.20.00,JP,2026-01-15,"{""htsNumber"":""3105.20.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,18,31052000,3105.20.00,RU,2026-01-15,"{""htsNumber"":""3105.20.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,19,31053000,3105.30.00,CN,2026-01-15,"{""htsNumber"":""3105.30.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,19,31053000,3105.30.00,CA,2026-01-15,"{""htsNumber"":""3105.30.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,19,31053000,3105.30.00,EU,2026-01-15,"{""htsNumber"":""3105.30.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,19,31053000,3105.30.00,JP,2026-01-15,"{""htsNumber"":""3105.30.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
31,19,31053000,3105.30.00,RU,2026-01-15,"{""htsNumber"":""3105.30.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
